Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
asok02,EAGER-0,eager,qualimap,OnlineM,Realtime,19100037384,23655.4045047978,78683,0.699358126853351,885773065,19100037384,242285893,896360,1578684416,2,172.2
asok02,EAGER-0,eager,qualimap,OnlineM,Realtime,19075314980,23656.5110388176,79840,0.703701014042866,885814499,19075314980,242321398,899765,1535918080,2,174.3
asok02,EAGER-0,eager,qualimap,OnlineM,Realtime,19132169434,23664.4249442759,67567,0.649763568838695,886110834,19132169434,242619086,921364,1558118400,2,190.5
asok02,EAGER-0,eager,qualimap,OnlineM,Realtime,14754556884,23194.9440632964,64447,0.640092726375217,868531193,14754556884,225023781,866999,1559977984,2,190.4
asok02,EAGER-0,eager,qualimap,Naive,Realtime,8330435694,14644.9805966861,50515,0.710086497145678,796068582,8330435694,152439804,857936,1282482176,2,183.9
asok02,EAGER-0,eager,qualimap,Naive,Realtime,25705994498,18093.3382392878,86996,0.792021032699345,983513636,25705994498,340008030,859479,1587306496,2,187.8
asok02,EAGER-0,eager,qualimap,Naive,Realtime,19100037384,16295.240941932,78683,0.792900106224572,885773065,19100037384,242285893,896360,1578684416,2,172.2
asok02,EAGER-0,eager,qualimap,Naive,Realtime,19075314980,16296.0031879743,79840,0.795891743637596,885814499,19075314980,242321398,899765,1535918080,2,174.3
asok02,EAGER-0,eager,qualimap,Naive,Realtime,19132169434,16301.454753861,67567,0.758736443028978,886110834,19132169434,242619086,921364,1558118400,2,190.5
asok02,EAGER-0,eager,qualimap,Naive,Realtime,14754556884,15978.0485710735,64447,0.752074595076986,868531193,14754556884,225023781,866999,1559977984,2,190.4
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,8330435694,0,50515,1,796068582,8330435694,152439804,857936,1282482176,2,183.9
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,25705994498,0,86996,1,983513636,25705994498,340008030,859479,1587306496,2,187.8
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19100037384,0,78683,1,885773065,19100037384,242285893,896360,1578684416,2,172.2
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19075314980,0,79840,1,885814499,19075314980,242321398,899765,1535918080,2,174.3
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19132169434,0,67567,1,886110834,19132169434,242619086,921364,1558118400,2,190.5
asok02,EAGER-0,eager,qualimap,Lotaru-A,Realtime,14754556884,0,64447,1,868531193,14754556884,225023781,866999,1559977984,2,190.4
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,8330435694,50515,50515,0,796068582,8330435694,152439804,857936,1282482176,2,183.9
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,25705994498,86996,86996,0,983513636,25705994498,340008030,859479,1587306496,2,187.8
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,19100037384,78683,78683,0,885773065,19100037384,242285893,896360,1578684416,2,172.2
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,19075314980,79840,79840,0,885814499,19075314980,242321398,899765,1535918080,2,174.3
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,19132169434,67567,67567,0,886110834,19132169434,242619086,921364,1558118400,2,190.5
asok02,EAGER-0,eager,qualimap,Perfect,Realtime,14754556884,64447,64447,0,868531193,14754556884,225023781,866999,1559977984,2,190.4
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,8330435694,0,787952,1,8330435839,8330435694,4402136784,3300334704,193695744,8,160.5
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,25705994498,0,2450757,1,25705994643,25705994498,13120217480,10005509501,195330048,8,158.4
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,14754556884,0,1188392,1,14754557029,14754556884,7472428924,5707205864,187392000,8,165.3
asok02,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19132169434,0,1253146,1,19132169579,19132169434,8659714879,6388206627,196993024,8,179.1
