Machine,WorkflowNum,Workflow,Task,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
c2,EAGER-0,eager,genotyping_hc,Naive,Realtime,25705994498,1046723.8512649,4401957,0.762213976359855,983527689,25705994498,3634496239,2066670988,5580816384,8,133.1
c2,EAGER-0,eager,genotyping_hc,Naive,Realtime,19100037384,942731.402321726,2870761,0.671609234512477,885813805,19100037384,2804762344,1262736010,3028332544,8,130.3
c2,EAGER-0,eager,genotyping_hc,Naive,Realtime,19075314980,942742.307738445,2839781,0.668022883546849,885824052,19075314980,2804008784,1262168964,5587664896,8,130.9
c2,EAGER-0,eager,genotyping_hc,Naive,Realtime,14754556884,924369.066624523,3318117,0.721417579119566,868560099,14754556884,2791024571,1265539233,5570674688,8,121.1
c2,EAGER-0,eager,genotyping_hc,Naive,Realtime,19132169434,943088.278811295,2845669,0.668588202348448,886149135,19132169434,2807333635,1265209902,5614043136,8,130.9
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,8330435694,0,2383971,1,796079469,8330435694,2262978181,766337927,5586153472,8,114.7
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,25705994498,0,4401957,1,983527689,25705994498,3634496239,2066670988,5580816384,8,133.1
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,19100037384,0,2870761,1,885813805,19100037384,2804762344,1262736010,3028332544,8,130.3
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,19075314980,0,2839781,1,885824052,19075314980,2804008784,1262168964,5587664896,8,130.9
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,14754556884,0,3318117,1,868560099,14754556884,2791024571,1265539233,5570674688,8,121.1
c2,EAGER-0,eager,genotyping_hc,Lotaru-A,Realtime,19132169434,0,2845669,1,886149135,19132169434,2807333635,1265209902,5614043136,8,130.9
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,8330435694,2383971,2383971,0,796079469,8330435694,2262978181,766337927,5586153472,8,114.7
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,25705994498,4401957,4401957,0,983527689,25705994498,3634496239,2066670988,5580816384,8,133.1
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,19100037384,2870761,2870761,0,885813805,19100037384,2804762344,1262736010,3028332544,8,130.3
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,19075314980,2839781,2839781,0,885824052,19075314980,2804008784,1262168964,5587664896,8,130.9
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,14754556884,3318117,3318117,0,868560099,14754556884,2791024571,1265539233,5570674688,8,121.1
c2,EAGER-0,eager,genotyping_hc,Perfect,Realtime,19132169434,2845669,2845669,0,886149135,19132169434,2807333635,1265209902,5614043136,8,130.9
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,8330435694,0,21916,1,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,25705994498,0,46492,1,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,19100037384,0,36209,1,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,14754556884,0,35282,1,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,19132169434,0,33225,1,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,Lotaru-G,Realtime,19075314980,0,32937,1,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,8330435694,21258.8023592921,21916,0.0299871162943936,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,25705994498,26264.7837364796,46492,0.43506874867763,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,19100037384,23655.2423730211,36209,0.346702687922308,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,14754556884,23194.4658933967,35282,0.34259775825076,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,19132169434,23664.1976767056,33225,0.287759287382826,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,OnlineP,Realtime,19075314980,23655.5160288135,32937,0.281795062427862,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,8330435694,21258.8023592921,21916,0.0299871162943936,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,25705994498,26264.7837364796,46492,0.43506874867763,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,19100037384,23655.2423730211,36209,0.346702687922308,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,14754556884,23194.4658933967,35282,0.34259775825076,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,19132169434,23664.1976767056,33225,0.287759287382826,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,OnlineM,Realtime,19075314980,23655.5160288135,32937,0.281795062427862,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,qualimap,Naive,Realtime,8330435694,14644.319716085,21916,0.331797786270988,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,Naive,Realtime,25705994498,18092.735602423,46492,0.610841959854964,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,Naive,Realtime,19100037384,16295.1292559803,36209,0.54997019370929,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,Naive,Realtime,14754556884,15977.719179381,35282,0.547142475500794,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,Naive,Realtime,19132169434,16301.2981985244,33225,0.509366495153518,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,Naive,Realtime,19075314980,16295.3177662664,32937,0.505257984447083,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,8330435694,0,21916,1,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,25705994498,0,46492,1,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19100037384,0,36209,1,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,14754556884,0,35282,1,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19132169434,0,33225,1,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,Lotaru-A,Realtime,19075314980,0,32937,1,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,qualimap,Perfect,Realtime,8330435694,21916,21916,0,796032658,8330435694,152402904,858625,1256755200,2,188.2
c2,EAGER-0,eager,qualimap,Perfect,Realtime,25705994498,46492,46492,0,983480878,25705994498,339974679,859844,1622396928,2,191.1
c2,EAGER-0,eager,qualimap,Perfect,Realtime,19100037384,36209,36209,0,885766994,19100037384,242279440,896383,1516494848,2,179.8
c2,EAGER-0,eager,qualimap,Perfect,Realtime,14754556884,35282,35282,0,868513288,14754556884,225005061,866438,1222868992,2,177.6
c2,EAGER-0,eager,qualimap,Perfect,Realtime,19132169434,33225,33225,0,886102324,19132169434,242609391,921069,1182846976,2,189.2
c2,EAGER-0,eager,qualimap,Perfect,Realtime,19075314980,32937,32937,0,885777241,19075314980,242284005,899903,1545240576,2,188.5
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,8330435694,0,360589,1,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,25705994498,0,1096640,1,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,14754556884,0,620937,1,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19132169434,0,666477,1,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19075314980,0,665583,1,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,Lotaru-G,Realtime,19100037384,0,659496,1,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,8330435694,442240.376430994,360589,0.226438899775074,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,25705994498,1364661.94172358,1096640,0.24440285027318,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,14754556884,783279.648350405,620937,0.261447857593291,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19132169434,1015675.29479637,666477,0.523946504975221,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19075314980,1012657.04513637,665583,0.521458698819483,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,OnlineP,Realtime,19100037384,1013969.49090302,659496,0.537491494873384,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,8330435694,442240.376430994,360589,0.226438899775074,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,25705994498,1364661.94172358,1096640,0.24440285027318,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,14754556884,783279.648350405,620937,0.261447857593291,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19132169434,1015675.29479637,666477,0.523946504975221,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19075314980,1012657.04513637,665583,0.521458698819483,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,OnlineM,Realtime,19100037384,1013969.49090302,659496,0.537491494873384,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,8330435694,453793.651755327,360589,0.258478910214473,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,25705994498,1400312.94958634,1096640,0.276912158581065,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,14754556884,803742.378385076,620937,0.294402456907989,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,19132169434,1042209.22735044,666477,0.56375873038445,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,19075314980,1039112.12765507,665583,0.561205931724629,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,Naive,Realtime,19100037384,1040458.86031206,659496,0.577657575348542,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,8330435694,0,360589,1,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,25705994498,0,1096640,1,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,14754556884,0,620937,1,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19132169434,0,666477,1,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19075314980,0,665583,1,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,Lotaru-A,Realtime,19100037384,0,659496,1,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,8330435694,360589,360589,0,8330435839,8330435694,4412439208,3300335211,211013632,8,182.3
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,25705994498,1096640,1096640,0,25705994643,25705994498,13119951880,10005512825,203132928,8,181.3
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,14754556884,620937,620937,0,14754557029,14754556884,7472161010,5707206560,193368064,8,182.2
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,19132169434,666477,666477,0,19132169579,19132169434,8648875471,6388206048,194220032,8,196.6
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,19075314980,665583,665583,0,19075315125,19075314980,8662979222,6376816162,196931584,8,196.8
c2,EAGER-0,eager,adapter_removal,Perfect,Realtime,19100037384,659496,659496,0,19100037529,19100037384,8623850136,6379727685,193011712,8,197.7
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,8330435694,0,11984,1,123351554,8330435694,123401522,52058,7692288,1,95
c2,EAGER-0,eager,preseq,Lotaru-G,Realtime,25705994498,0,34263,1,339120601,25705994498,339170607,169962,7905280,1,96.9
