Machine,WorkflowNum,Workflow,TaskName,Estimator,Feature,SizeInput,Predicted,Real,Deviation,TaskInputSize,WorkflowInputSize,rchar,wchar,PeakRSS,CPUAssigned,CPUUsed
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,8330435694,53460.4149009155,95246,0.438712230425262,124015985,8330435694,388186247,118332029,2863779840,2,119.7
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,25705994498,146426.182298757,215662,0.32103855895449,339675389,25705994498,1007317322,305790750,2589519872,2,120
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,19132169434,94606.8500774817,136721,0.30802985585622,219466342,19132169434,669563725,208391041,2572263424,2,116.2
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,19075314980,94466.8902149853,141972,0.334609005895632,219141667,19075314980,668602564,208087105,2566262784,2,117.1
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,19100037384,94458.2760071397,142449,0.336897584348506,219121684,19100037384,668554465,208057031,2565087232,2,117.9
asok01,EAGER-1,eager,markduplicates,OnlineP,Realtime,14754556884,88193.8760300543,132963,0.336703624090504,204589703,14754556884,622185043,190805842,2566746112,2,118.8
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,8330435694,53460.4149009155,95246,0.438712230425262,124015985,8330435694,388186247,118332029,2863779840,2,119.7
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,25705994498,146426.182298757,215662,0.32103855895449,339675389,25705994498,1007317322,305790750,2589519872,2,120
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,19132169434,94606.8500774817,136721,0.30802985585622,219466342,19132169434,669563725,208391041,2572263424,2,116.2
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,19075314980,94466.8902149853,141972,0.334609005895632,219141667,19075314980,668602564,208087105,2566262784,2,117.1
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,19100037384,94458.2760071397,142449,0.336897584348506,219121684,19100037384,668554465,208057031,2565087232,2,117.9
asok01,EAGER-1,eager,markduplicates,OnlineM,Realtime,14754556884,88193.8760300543,132963,0.336703624090504,204589703,14754556884,622185043,190805842,2566746112,2,118.8
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,8330435694,316972.825927742,95246,2.32793845334966,124015985,8330435694,388186247,118332029,2863779840,2,119.7
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,25705994498,868177.339795632,215662,3.02563891550496,339675389,25705994498,1007317322,305790750,2589519872,2,120
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,19132169434,560934.678055931,136721,3.1027689824967,219466342,19132169434,669563725,208391041,2572263424,2,116.2
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,19075314980,560104.840255118,141972,2.94517820594989,219141667,19075314980,668602564,208087105,2566262784,2,117.1
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,19100037384,560053.765645821,142449,2.93160896633757,219121684,19100037384,668554465,208057031,2565087232,2,117.9
asok01,EAGER-1,eager,markduplicates,Naive,Realtime,14754556884,522911.432067627,132963,2.93275897857018,204589703,14754556884,622185043,190805842,2566746112,2,118.8
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,8330435694,0,95246,1,124015985,8330435694,388186247,118332029,2863779840,2,119.7
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,25705994498,0,215662,1,339675389,25705994498,1007317322,305790750,2589519872,2,120
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,19132169434,0,136721,1,219466342,19132169434,669563725,208391041,2572263424,2,116.2
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,19075314980,0,141972,1,219141667,19075314980,668602564,208087105,2566262784,2,117.1
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,19100037384,0,142449,1,219121684,19100037384,668554465,208057031,2565087232,2,117.9
asok01,EAGER-1,eager,markduplicates,Lotaru-A,Realtime,14754556884,0,132963,1,204589703,14754556884,622185043,190805842,2566746112,2,118.8
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,8330435694,95246,95246,0,124015985,8330435694,388186247,118332029,2863779840,2,119.7
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,25705994498,215662,215662,0,339675389,25705994498,1007317322,305790750,2589519872,2,120
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,19132169434,136721,136721,0,219466342,19132169434,669563725,208391041,2572263424,2,116.2
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,19075314980,141972,141972,0,219141667,19075314980,668602564,208087105,2566262784,2,117.1
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,19100037384,142449,142449,0,219121684,19100037384,668554465,208057031,2565087232,2,117.9
asok01,EAGER-1,eager,markduplicates,Perfect,Realtime,14754556884,132963,132963,0,204589703,14754556884,622185043,190805842,2566746112,2,118.8
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,8330435694,0,95541,1,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,25705994498,0,276498,1,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,14754556884,0,164397,1,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,19132169434,0,183419,1,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,19100037384,0,176080,1,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-G,Realtime,19075314980,0,176083,1,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,8330435694,62969.8471628015,95541,0.340912831529904,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,25705994498,187025.933852136,276498,0.323590283285464,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,14754556884,106481.671564268,164397,0.352289448321635,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,19132169434,117749.635537872,183419,0.358029236132178,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,19100037384,117623.372980568,176080,0.3319890221458,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineP,Realtime,19075314980,117442.175257228,176083,0.33302945055895,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,8330435694,62969.8471628015,95541,0.340912831529904,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,25705994498,187025.933852136,276498,0.323590283285464,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,14754556884,106481.671564268,164397,0.352289448321635,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,19132169434,117749.635537872,183419,0.358029236132178,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,19100037384,117623.372980568,176080,0.3319890221458,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,OnlineM,Realtime,19075314980,117442.175257228,176083,0.33302945055895,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,8330435694,180581.258478677,95541,0.890091777128949,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,25705994498,553219.227323616,276498,1.00080733793234,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,14754556884,314970.80032486,164397,0.915915742530946,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,19132169434,348301.227793362,183419,0.898937557141637,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,19100037384,347927.745501612,176080,0.975964024884211,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Naive,Realtime,19075314980,347391.766012384,176083,0.972886457025286,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,8330435694,0,95541,1,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,25705994498,0,276498,1,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,14754556884,0,164397,1,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,19132169434,0,183419,1,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,19100037384,0,176080,1,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Lotaru-A,Realtime,19075314980,0,176083,1,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,8330435694,95541,95541,0,2100725230,8330435694,426603269,971044,344690688,2,101.7
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,25705994498,276498,276498,0,6435671112,25705994498,1200271153,982934,385101824,2,101.3
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,14754556884,164397,164397,0,3664096222,14754556884,711839804,971313,392556544,2,100.9
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,19132169434,183419,183419,0,4051833413,19132169434,771836703,1046547,356077568,2,101.5
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,19100037384,176080,176080,0,4047488645,19100037384,781131194,1048861,358776832,2,100.1
asok01,EAGER-1,eager,fastqc_after_clipping,Perfect,Realtime,19075314980,176083,176083,0,4041253526,19075314980,782121620,1048567,362262528,2,100.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-G,Realtime,3637252230,0,106000,1,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-G,Realtime,4352562006,0,125000,1,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineP,Realtime,3637252230,57999.6474975816,106000,0.452833514173759,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineP,Realtime,4352562006,69405.9817950449,125000,0.444752145639641,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineM,Realtime,3637252230,57999.6474975816,106000,0.452833514173759,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineM,Realtime,4352562006,69405.9817950449,125000,0.444752145639641,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Naive,Realtime,3637252230,214934.810562617,106000,1.02768689210016,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Naive,Realtime,4352562006,257204.348520436,125000,1.05763478816349,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-A,Realtime,3637252230,0,106000,1,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-A,Realtime,4352562006,0,125000,1,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Perfect,Realtime,3637252230,106000,106000,0,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:FASTQC,Perfect,Realtime,4352562006,125000,125000,0,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-G,Realtime,3637252230,0,2442000,1,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-G,Realtime,4352562006,0,2962000,1,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineP,Realtime,3637252230,1831988.86578568,2442000,0.249799809260573,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineP,Realtime,4352562006,2192271.70083659,2962000,0.259867757988997,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineM,Realtime,3637252230,1831988.86578568,2442000,0.249799809260573,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineM,Realtime,4352562006,2192271.70083659,2962000,0.259867757988997,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Naive,Realtime,3637252230,1836972.98704879,2442000,0.247758809562329,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Naive,Realtime,4352562006,2198236.01001047,2962000,0.257854149219961,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-A,Realtime,3637252230,0,2442000,1,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-A,Realtime,4352562006,0,2962000,1,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Perfect,Realtime,3637252230,2442000,2442000,0,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:SKEWER,Perfect,Realtime,4352562006,2962000,2962000,0,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-G,Realtime,3637252230,0,24154000,1,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-G,Realtime,4352562006,0,22599000,1,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineP,Realtime,3637252230,12376930.0803501,24154000,0.487582591688742,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineP,Realtime,4352562006,14467717.5459746,22599000,0.359807179699339,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineM,Realtime,3637252230,12376930.0803501,24154000,0.487582591688742,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineM,Realtime,4352562006,14467717.5459746,22599000,0.359807179699339,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Naive,Realtime,3637252230,15902674.9441582,24154000,0.341613192673751,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Naive,Realtime,4352562006,18589053.0061894,22599000,0.177439134201096,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-A,Realtime,3637252230,0,24154000,1,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-A,Realtime,4352562006,0,22599000,1,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Perfect,Realtime,3637252230,24154000,24154000,0,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Perfect,Realtime,4352562006,22599000,22599000,0,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru,Realtime,3637252230,318000,384000,0.171875,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru,Realtime,4352562006,318000,400000,0.205,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineP,Realtime,3637252230,318000,384000,0.171875,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineP,Realtime,4352562006,318000,400000,0.205,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineM,Realtime,3637252230,318000,384000,0.171875,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,OnlineM,Realtime,4352562006,318000,400000,0.205,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Naive,Realtime,3637252230,304684.06466106,384000,0.206551914945156,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Naive,Realtime,4352562006,304096.367550831,400000,0.239759081122923,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-A,Realtime,3637252230,318000,384000,0.171875,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Lotaru-A,Realtime,4352562006,318000,400000,0.205,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Perfect,Realtime,3637252230,384000,384000,0,2564709,3637252230,59139726663,89514369,262668288,2,181.1
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:PROKKA,Perfect,Realtime,4352562006,400000,400000,0,2559762,4352562006,58032181083,88674411,285396992,2,181.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-G,Realtime,3637252230,0,201000,1,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-G,Realtime,4352562006,0,228000,1,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineP,Realtime,3637252230,209981.601693195,201000,0.0446845855382823,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineP,Realtime,4352562006,245452.94899208,228000,0.0765480218950858,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineM,Realtime,3637252230,209981.601693195,201000,0.0446845855382823,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,OnlineM,Realtime,4352562006,245452.94899208,228000,0.0765480218950858,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Naive,Realtime,3637252230,6744543.48780806,201000,32.5549427254132,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Naive,Realtime,4352562006,7883872.08850148,228000,33.5783863530767,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-A,Realtime,3637252230,0,201000,1,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Lotaru-A,Realtime,4352562006,0,228000,1,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Perfect,Realtime,3637252230,201000,201000,0,3486951250,3637252230,14994079684,4878601495,8476188672,8,386.3
asok01,BACASS-0,bacass,NFCORE_BACASS:BACASS:KRAKEN2,Perfect,Realtime,4352562006,228000,228000,0,4075987898,4352562006,16176466511,5683739695,8482824192,8,396.2
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-G,Realtime,3637252230,0,106000,1,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-G,Realtime,4352562006,0,125000,1,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineP,Realtime,3637252230,56824.6292748507,106000,0.463918591746692,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineP,Realtime,4352562006,67999.8819841951,125000,0.456000944126439,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineM,Realtime,3637252230,56824.6292748507,106000,0.463918591746692,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,OnlineM,Realtime,4352562006,67999.8819841951,125000,0.456000944126439,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Naive,Realtime,3637252230,175462.535318568,106000,0.655306936967619,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Naive,Realtime,4352562006,209969.371495589,125000,0.679754971964714,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-A,Realtime,3637252230,0,106000,1,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Lotaru-A,Realtime,4352562006,0,125000,1,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Perfect,Realtime,3637252230,106000,106000,0,3637252230,3637252230,1256404445,3612087,1492434944,8,202.7
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:FASTQC,Perfect,Realtime,4352562006,125000,125000,0,4352562006,4352562006,1470227583,3598702,1512042496,8,200.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-G,Realtime,3637252230,0,2442000,1,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-G,Realtime,4352562006,0,2962000,1,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineP,Realtime,3637252230,1866858.25312863,2442000,0.235520780864607,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineP,Realtime,4352562006,2233998.5762151,2962000,0.245780359144125,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineM,Realtime,3637252230,1866858.25312863,2442000,0.235520780864607,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,OnlineM,Realtime,4352562006,2233998.5762151,2962000,0.245780359144125,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Naive,Realtime,3637252230,1855217.62271551,2442000,0.240287623785621,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Naive,Realtime,4352562006,2220068.67461407,2962000,0.250483229367295,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-A,Realtime,3637252230,0,2442000,1,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Lotaru-A,Realtime,4352562006,0,2962000,1,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Perfect,Realtime,3637252230,2442000,2442000,0,3637252230,3637252230,9511386500,9429122308,11210752,8,108.6
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:SKEWER,Perfect,Realtime,4352562006,2962000,2962000,0,4352562006,4352562006,11196142253,11066638029,10637312,8,108.3
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-G,Realtime,3637252230,0,24154000,1,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,Lotaru-G,Realtime,4352562006,0,22599000,1,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineP,Realtime,3637252230,9998266.12214221,24154000,0.586061682448364,3486947156,3637252230,56155797338,80703936426,7597780992,8,724.2
asok01,BACASS-1,bacass,NFCORE_BACASS:BACASS:UNICYCLER,OnlineP,Realtime,4352562006,11687234.9819842,22599000,0.482842825700951,4075983804,4352562006,62986187140,90669527289,7603707904,8,704.5
